41,332,17,20,80
45,89,17,20,23
783,318,17,443,79
437,913,1,443,80
232,873,6,53,22
459,423,6,22,25
318,327,6,22,53
386,589,17,53,80
785,10,6,80,80
272,40,6,22,80
746,315,6,80,25
640,183,17,443,53
325,539,6,53,53
461,742,17,20,53
469,546,6,20,79
881,875,6,443,22
360,232,6,25,443
712,316,6,443,25
898,304,17,53,68
14,313,6,80,23
331,642,17,25,79
227,987,17,443,80
174,516,17,80,20
326,913,6,53,25
860,700,17,443,68
528,737,17,25,80
262,249,17,23,23
25,204,17,25,68
871,35,17,23,22
137,717,17,443,80
887,126,17,23,79
930,968,1,53,25
863,582,6,25,20
186,717,17,23,53
935,322,89,20,80
436,824,17,53,80
620,711,17,80,80
90,455,1,68,68
971,208,89,80,53
14,223,6,68,443
913,589,17,22,20
845,65,6,79,20
776,784,17,25,23
616,999,6,443,20
355,197,17,80,79
978,310,17,443,23
807,686,89,80,53
872,443,17,443,443
53,758,6,53,68
947,60,6,53,53
738,632,6,23,80
958,435,17,53,53
659,585,17,80,23
334,167,6,68,443
916,836,6,80,20
693,411,1,53,53
575,354,6,53,80
540,391,17,22,23
703,251,6,53,25
1211,240,17,53,80
592,126,89,25,80
753,401,17,22,80
869,529,17,20,53
153,508,17,23,53
711,951,17,80,23
914,375,6,25,23
536,26,6,23,22
336,389,1,53,53
354,866,6,53,68
69,739,6,53,20
19,842,6,53,68
724,119,6,22,25
320,889,6,79,53
271,852,6,53,68
394,456,17,79,25
776,446,17,53,443
486,957,6,80,80
366,654,6,80,53
7,54,17,80,53
882,448,1,80,25
882,780,6,53,25
309,397,6,20,20
896,46,6,68,53
75,201,1,443,22
536,375,17,22,53
195,209,17,22,23
755,558,6,22,20
850,535,6,443,53
12,58,89,20,53
908,582,17,80,22
995,102,6,80,68
173,435,6,53,20
1,561,89,79,80
110,172,17,25,22
381,319,17,80,53
720,732,17,80,53
702,910,17,20,20
960,127,17,79,53
247,597,17,53,22
772,156,17,53,22
217,652,6,23,22
800,21,17,22,80
879,20,17,25,22
380,98,6,22,68
536,406,6,80,23
226,617,17,79,25
374,260,6,443,80
635,268,6,443,80
444,856,6,53,80
295,108,1,443,22
81,892,6,443,20
839,371,17,53,80
657,889,17,22,20
492,76,6,25,22
594,853,6,22,53
283,317,6,80,53
847,774,17,53,25
617,382,17,443,53
728,962,17,25,80
257,991,6,68,53
485,558,17,20,25
348,695,6,80,68
947,186,17,80,80
805,444,6,80,53
537,356,17,20,53
663,53,6,80,22
861,44,17,80,22
13,343,17,79,20
188,141,17,23,20
27,582,17,68,53
392,356,6,23,68
934,96,17,53,80
319,649,17,23,53
365,676,1,53,53
215,458,17,22,20
974,863,17,79,68
58,891,6,23,53
498,919,17,79,23
225,729,17,443,79
147,45,6,80,53
570,26,6,53,22
712,37,6,20,23
216,601,17,53,53
946,525,17,20,53
607,925,6,443,53
225,360,17,79,25
877,878,6,23,23
793,623,17,53,23
416,52,17,22,22
280,589,17,23,53
822,169,17,80,53
543,438,6,25,20
568,788,17,79,443
213,89,1,80,80
780,610,17,20,68
274,447,17,20,80
368,765,17,23,53
265,246,6,25,80
46,643,17,80,22
140,742,17,53,53
950,63,6,53,443
723,597,6,80,80
897,735,1,80,22
444,99,6,20,23
581,189,17,25,443
159,605,17,53,68
324,732,6,23,53
843,457,1,443,25
427,861,6,80,23
753,429,89,79,53
855,142,1,22,20
903,954,6,79,23
767,657,6,53,53
180,914,17,68,22
186,386,6,80,53
826,119,6,53,20
452,199,6,80,79
511,539,6,23,53
944,181,17,80,443
21,681,17,23,53
331,495,17,25,22
758,180,17,53,80
5,451,6,443,68
139,672,6,20,20
429,503,89,53,23
346,529,1,443,80
208,396,17,443,80
338,711,6,68,25
724,155,6,20,23
225,563,17,53,68
688,82,1,53,443
1000,536,6,23,80
989,862,1,23,79
271,168,6,20,443
954,145,89,443,25
624,260,17,22,80
807,117,89,22,53
424,319,17,25,20
783,583,17,23,23
873,650,6,23,79
118,866,6,53,25
555,326,6,53,25
976,523,17,22,25
552,939,1,22,80
667,693,6,22,79
422,785,1,80,25
273,34,89,443,80
73,611,17,79,443
617,956,1,80,23
430,937,1,80,80
548,2,17,53,20
723,409,17,20,443
607,313,6,53,443
706,747,6,80,443
193,111,17,20,80
31,631,17,53,80
163,493,17,79,79
401,872,17,80,80
711,579,17,23,443
397,899,17,80,443
135,820,17,53,80
882,444,6,80,443
772,863,6,25,23
342,940,17,80,22
441,524,1,80,80
239,725,6,79,443
26,723,1,443,80
666,654,89,80,53
650,579,6,80,80
784,348,17,23,53
265,462,1,80,53
52,243,6,80,443
435,725,1,53,23
440,390,17,22,53
510,956,17,80,22
613,652,17,80,20
509,159,6,25,80
283,677,89,443,23
950,809,17,25,53
738,690,17,443,20
144,431,6,68,53
61,89,6,80,53
659,417,17,20,22
189,684,6,53,80
493,95,6,79,25
101,193,6,25,443
519,376,17,80,68
197,349,6,443,53
72,283,17,22,443
382,276,6,53,22
418,717,17,53,80
586,638,6,443,80
833,590,6,80,80
409,531,6,80,80
516,105,6,23,53
516,10,17,53,53
232,623,6,53,80
670,695,1,53,79
104,160,6,53,443
249,938,17,53,53
648,343,89,80,80
232,559,17,20,53
981,98,6,25,53
460,894,6,25,80
854,569,17,79,443
1211,240,17,25,80
829,850,1,22,80
533,747,17,80,80
356,663,6,20,53
662,748,17,80,20
138,646,17,53,80
1000,688,17,80,22
101,473,17,53,22
663,784,17,443,25
757,314,6,53,20
893,121,89,53,22
525,961,6,443,53
323,82,6,80,53
65,306,17,53,80
921,859,6,68,23
128,115,6,23,80
786,137,17,80,80
970,355,6,53,80
307,917,17,80,68
24,931,17,53,443
562,137,6,53,79
241,126,6,23,22
272,526,6,25,23
874,612,6,22,80
536,34,6,22,20
708,531,1,20,25
819,124,89,79,68
749,573,1,53,23
903,548,17,443,443
125,692,17,80,23
884,317,6,25,22
936,310,6,53,80
284,771,17,20,22
163,685,17,68,80
703,691,6,20,53
622,661,6,22,23
625,651,6,20,25
75,870,1,443,20
878,400,17,23,53
929,768,6,443,79
135,149,17,80,53
849,197,1,80,25
703,291,17,53,53
714,557,17,53,80
706,673,6,53,22
328,371,17,25,79
643,43,17,80,53
563,172,17,80,23
310,38,17,22,80
250,302,17,80,23
369,473,17,80,53
400,262,17,53,53
882,885,6,53,443
849,587,17,53,20
77,159,1,68,22
167,246,1,53,443
136,99,17,20,23
189,748,6,80,25
731,445,6,53,53
504,342,6,443,25
286,93,17,80,53
131,882,17,20,53
890,147,17,53,80
423,719,17,23,53
574,723,17,53,23
394,383,6,23,53
252,548,6,80,53
172,547,6,443,23
174,592,6,53,23
526,25,17,22,23
203,107,6,20,23
510,863,17,53,443
166,945,17,25,80
779,235,17,22,20
624,559,6,53,53
353,705,6,25,23
590,561,17,20,80
383,678,17,443,53
990,977,6,53,22
851,900,6,25,80
792,929,17,20,23
680,91,6,22,53
560,190,17,79,22
229,7,17,20,79
100,989,6,22,80
265,936,6,23,53
443,620,17,80,79
129,362,89,25,53
264,246,17,80,22
490,242,17,80,20
340,161,6,68,80
846,812,6,22,20
466,891,6,53,53
7,569,6,80,443
581,512,6,53,25
850,956,6,20,20
745,833,17,25,22
800,137,6,20,80
651,705,17,53,22
512,938,1,53,68
110,698,1,22,20
869,320,6,80,25
959,488,6,53,22
515,607,17,80,25
423,455,6,53,53
715,41,6,20,443
4,27,6,53,80
753,218,6,80,443
771,262,17,22,443
268,65,17,25,80
369,537,17,25,443
462,539,17,25,53
426,898,17,25,80
768,514,17,53,80
795,338,6,68,20
154,892,6,23,20
140,636,17,22,80
51,599,17,25,80
343,549,17,53,80
56,768,6,53,80
743,108,17,23,80
750,166,89,80,80
241,817,17,53,443
268,467,6,80,53
389,710,6,80,68
700,354,17,79,443
361,50,17,53,80
43,444,6,80,53
748,178,6,53,80
749,79,6,53,80
445,188,6,68,79
391,1,1,80,22
200,395,89,25,25
681,774,6,53,25
734,784,6,443,79
536,532,17,22,23
326,246,6,22,53
982,256,6,443,22
444,849,17,25,23
203,955,17,80,25
983,523,6,443,22
232,582,1,443,25
83,916,6,53,53
475,34,1,23,53
108,936,17,25,80
155,65,6,23,20
341,893,6,80,443
215,503,17,22,53
364,701,17,20,80
15,20,1,25,25
724,461,17,80,53
920,142,89,22,53
588,947,17,53,23
182,756,17,80,25
799,248,17,25,53
656,346,1,80,68
244,344,17,79,443
820,668,17,23,443
436,89,6,25,53
673,216,6,25,23
108,836,17,80,23
791,509,1,22,20
39,276,17,79,79
850,740,17,80,80
694,77,6,20,23
876,714,17,20,20
958,442,6,23,20
672,78,6,53,22
361,786,6,20,80
838,114,6,25,20
885,231,6,53,53
898,840,17,80,68
863,895,17,23,22
617,110,6,443,80
453,680,89,68,22
423,305,89,80,68
301,179,17,22,53
908,601,1,23,80
297,65,6,22,20
924,1000,6,20,20
146,858,17,25,80
24,590,6,25,53
727,947,89,22,23
694,832,6,443,22
578,516,17,80,53
47,515,6,25,80
477,428,6,68,80
425,109,6,443,68
216,465,6,20,25
493,496,89,80,443
545,147,6,22,53
918,911,6,80,53
53,328,17,80,22
66,972,17,80,53
279,467,17,20,53
584,609,17,80,22
997,646,6,22,20
347,563,17,443,80
629,513,1,80,25
107,120,6,68,23
973,14,6,443,80
818,570,6,80,80
581,436,6,53,80
139,943,6,80,53
793,239,17,23,443
601,191,17,443,53
265,924,17,80,22
988,109,6,22,68
432,233,17,53,80
826,452,6,80,443
144,545,17,53,25
903,428,17,53,20
116,197,6,80,23
864,306,17,25,68
369,418,17,80,80
475,988,17,53,80
772,569,1,443,53
64,535,17,23,53
499,114,89,80,53
598,183,6,80,20
84,365,17,68,80
434,892,6,53,80
738,858,6,23,80
766,833,6,53,443
567,927,6,53,23
998,34,6,20,79
398,653,6,53,79
445,325,17,20,443
327,428,17,53,79
772,684,17,80,22
739,12,6,80,443
791,718,17,443,53
769,55,89,25,80
763,299,17,443,80
30,935,17,80,20
239,269,17,80,80
198,69,6,53,80
572,643,6,25,23
590,451,6,80,20
354,216,6,20,53
336,160,17,53,25
828,313,6,25,53
805,948,6,20,25
709,169,6,443,23
991,325,17,23,79
524,86,17,22,80
573,87,1,22,22
439,74,17,80,53
374,515,1,443,22
773,636,6,53,53
218,552,17,20,22
426,812,6,20,25
115,268,89,22,80
420,166,6,53,25
758,225,17,22,80
114,280,6,80,443
924,30,17,23,80
836,95,1,23,80
799,528,6,23,443
951,595,6,20,443
177,116,17,25,443
923,883,1,23,80
486,957,17,53,53
1211,240,17,80,80
865,87,6,22,53
212,40,17,22,68
719,483,1,22,80
497,885,6,79,443
146,438,17,53,80
626,115,17,25,80
831,872,6,53,53
388,370,6,22,79
949,821,17,68,25
442,936,1,80,20
285,17,17,80,53
413,931,89,80,79
864,165,89,80,53
809,654,6,80,80
318,413,17,20,25
760,171,6,80,20
337,888,6,443,20
235,827,1,20,53
931,82,6,80,80
751,796,17,80,20
967,659,89,25,20
486,476,6,23,443
188,37,6,25,23
786,797,17,53,80
651,495,6,20,25
82,580,17,53,80
116,386,6,20,443
174,766,6,53,23
991,273,17,443,53
838,684,17,22,22
395,62,6,23,22
777,699,89,20,53
345,716,89,23,20
543,386,17,79,22
680,935,6,25,80
959,859,17,80,23
924,948,6,23,23
801,797,1,443,23
931,302,17,53,80
107,632,6,25,20
92,963,6,53,80
441,366,17,443,53
904,927,17,53,53
425,488,6,80,443
573,831,17,23,53
602,755,17,53,443
6,963,6,20,68
26,790,17,53,443
178,582,6,80,53
714,417,17,443,53
779,741,17,22,23
848,589,6,53,20
919,677,1,25,22
805,179,6,53,443
966,763,6,80,25
298,653,17,443,20
964,252,6,25,25
46,900,17,79,443
873,436,17,80,80
839,553,6,23,23
569,150,6,23,25
463,304,6,80,23
363,992,6,53,53
886,159,17,80,25
875,733,17,68,22
358,757,1,25,22
394,497,6,80,443
875,531,6,443,22
522,179,17,25,53
921,193,17,25,20
419,254,89,53,80
703,447,6,80,23
675,102,1,25,443
585,295,17,68,25
243,838,6,23,68
710,655,6,20,23
690,198,1,53,20
699,864,6,20,53
851,303,6,79,53
446,660,17,68,53
722,548,6,79,20
139,786,6,23,79
768,679,17,68,80
291,978,17,53,22
811,679,17,443,80
416,683,17,53,53
240,33,6,22,25
714,147,17,443,20
110,793,1,80,443
721,889,6,443,53
322,223,6,80,80
4,248,17,53,22
865,767,1,20,25
585,519,17,20,80
539,394,6,53,20
439,524,17,443,25
650,546,6,53,20
196,585,6,80,53
213,902,6,79,80
979,834,6,80,80
619,779,17,79,53
490,178,17,53,25
275,276,6,443,53
986,744,17,25,53
450,584,17,80,80
157,94,6,443,53
416,134,1,80,80
44,385,6,25,53
208,605,6,80,80
74,665,17,53,53
280,740,6,80,80
885,323,89,443,80
234,21,6,20,443
425,591,89,443,443
663,752,6,25,23
200,667,1,20,68
779,639,6,53,23
447,861,6,23,53
929,136,6,23,23
667,665,17,53,443
42,968,6,68,53
440,884,1,443,23
175,422,1,79,23
804,282,1,25,25
772,133,6,23,53
915,731,17,53,53
109,468,17,79,80
835,51,6,20,443
614,802,6,53,22
38,1000,17,53,22
398,820,89,443,22
217,838,6,22,53
80,192,17,25,22
73,601,89,20,80
426,568,6,68,443
171,132,6,80,443
579,232,17,79,443
495,101,6,443,53
444,456,17,22,79
678,222,17,443,53
1000,90,17,79,443
900,789,1,22,68
777,759,6,443,25
928,934,6,80,79
430,256,6,53,443
520,613,6,20,23
481,210,17,80,20
858,465,17,68,53
854,840,6,80,79
343,699,1,20,20
534,606,6,80,443
676,861,89,68,80
446,385,17,80,443
11,780,1,443,23
670,22,6,80,22
73,549,6,53,23
942,452,17,23,25
124,58,1,25,53
853,515,6,443,53
923,459,6,53,79
256,326,6,20,53
171,260,6,68,68
477,329,17,443,23
814,582,6,443,80
166,699,17,25,25
810,789,17,23,22
272,336,6,53,22
230,795,6,80,80
238,824,17,80,443
983,359,17,443,80
579,513,6,22,25
117,995,1,443,22
389,792,17,25,80
361,105,89,20,22
488,302,6,443,20
308,940,17,80,25
521,265,17,20,20
638,242,89,20,80
837,190,6,443,443
95,758,17,22,22
887,438,6,80,53
964,560,1,25,20
889,820,1,23,443
111,399,17,22,443
280,523,17,20,443
436,287,17,20,53
824,32,17,443,443
153,776,6,80,53
684,458,17,443,23
848,634,17,80,443
241,737,17,25,23
229,656,89,53,23
600,632,1,79,80
724,423,6,53,20
796,570,6,68,53
421,267,6,80,25
595,570,17,25,79
155,422,6,22,53
490,57,6,20,80
18,296,6,80,79
323,615,6,23,25
848,143,6,25,25
383,652,17,79,53
868,481,89,80,53
208,480,6,80,20
567,117,17,80,80
467,677,17,443,22
694,387,6,25,53
588,219,1,443,443
311,561,6,20,53
417,132,17,80,25
1211,240,17,80,80
167,11,17,23,53
10,245,6,53,443
259,863,6,443,20
404,53,17,53,53
907,944,6,23,68
681,37,6,53,22
399,416,6,80,80
344,903,1,22,25
321,630,6,53,80
296,909,6,22,22
948,422,6,80,68
365,606,17,25,443
126,374,17,79,80
967,998,17,53,22
107,637,17,23,23
834,954,17,20,79
949,262,17,80,443
683,178,6,20,68
369,831,89,80,443
972,218,6,22,443
943,626,6,53,53
313,444,6,25,53
166,701,17,80,80
789,532,6,23,22
10,770,17,68,25
137,414,6,80,68
307,514,6,25,80
410,341,17,23,25
933,475,17,443,20
564,792,89,25,80
419,265,17,53,25
615,157,1,22,80
862,475,6,443,80
472,519,6,53,53
31,143,6,53,25
907,50,17,53,25
526,338,6,53,53
347,732,17,80,80
161,491,17,23,22
273,883,17,25,20
95,343,6,23,443
210,854,6,23,79
607,619,1,53,443
807,742,6,22,53
753,903,17,80,53
871,274,17,20,20
811,63,6,79,23
252,82,17,23,23
983,201,17,79,80
716,622,17,53,80
131,710,6,25,443
753,407,6,53,53
109,177,17,53,20
41,658,89,80,80
610,888,6,79,25
284,295,6,79,80
968,638,6,22,68
403,515,6,20,20
305,865,6,20,20
628,383,6,443,53
561,967,17,79,25
22,391,6,53,53
155,944,17,23,20
447,134,17,53,25
527,235,17,53,79
30,143,17,80,80
959,825,6,80,22
661,722,6,80,80
356,122,6,53,80
297,220,17,22,80
719,957,1,22,53
229,39,6,68,22
426,551,17,80,22
51,704,6,79,80
122,386,6,443,80
148,6,17,79,80
1211,240,17,23,80
605,731,6,53,80
85,58,6,80,22
382,822,1,22,79
976,545,6,23,20
99,264,6,22,53
23,397,6,80,25
453,308,6,20,68
143,951,17,23,79
43,514,89,22,80
480,793,17,53,80
870,836,89,23,20
934,700,17,23,68
441,474,17,23,53
161,898,6,79,443
982,81,6,443,68
388,326,6,53,79
657,219,17,79,22
442,330,6,53,53
129,412,6,23,80
589,807,17,22,22
883,421,6,53,80
16,616,17,22,443
842,43,6,25,25
583,396,6,79,80
16,421,17,80,20
785,833,6,22,20
553,197,6,53,443
741,856,89,23,80
743,433,6,22,53
88,200,17,53,53
355,813,6,22,443
501,10,17,80,53
31,784,17,80,20
214,339,6,68,23
967,418,17,25,23
343,45,6,80,20
348,279,89,22,80
489,682,17,23,20
787,992,17,53,80
401,56,17,80,80
226,803,1,25,443
941,398,6,80,53
652,79,6,22,22
745,758,6,53,20
565,189,6,79,79
244,138,6,22,25
77,472,6,79,53
995,894,17,80,53
837,104,17,80,23
133,302,6,23,23
615,95,17,20,443
895,675,6,22,80
705,614,6,443,25
558,484,17,22,80
485,169,17,53,20
813,465,6,53,443
724,309,6,443,80
1,419,17,25,80
928,694,17,22,80
277,539,17,443,23
290,516,89,53,80
12,154,6,22,68
874,945,6,25,53
600,461,17,80,20
263,298,17,68,20
829,653,6,23,80
445,849,17,22,80
350,111,6,80,68
155,829,1,79,80
479,170,17,25,80
324,601,17,23,79
379,180,6,53,68
346,433,17,79,53
908,441,6,80,443
717,190,6,68,25
806,121,6,80,79
325,432,17,443,53
396,472,1,53,443
634,578,17,23,80
218,451,17,25,20
623,968,17,53,443
748,252,17,443,79
419,894,6,20,53
408,51,6,25,23
181,99,17,25,53
616,229,89,23,20
394,331,17,20,443
275,675,6,80,25
608,499,1,53,53
946,632,17,20,79
892,77,17,53,53
506,265,6,20,20
469,597,17,80,80
951,508,6,23,80
540,121,17,80,25
919,553,17,20,80
333,112,17,23,68
497,948,17,22,443
863,662,6,22,80
608,363,6,20,53
742,999,17,23,20
758,132,17,25,80
657,737,17,25,20
757,549,6,23,79
132,154,17,79,22
424,391,17,443,53
809,495,6,23,25
128,145,17,22,53
180,231,1,23,53
81,786,6,53,22
390,197,17,20,22
875,437,6,53,20
439,891,6,80,25
992,696,6,80,80
172,733,6,68,25
1211,240,17,53,80
134,934,1,22,23
233,656,17,25,22
64,969,6,68,25
388,767,6,443,23
622,399,6,20,443
664,724,17,20,53
679,814,6,22,53
675,437,17,53,23
821,702,17,53,53
309,863,6,22,25
300,792,1,80,80
479,203,6,53,68
188,333,1,443,25
208,34,6,23,25
584,216,6,80,68
434,763,17,53,23
728,368,17,80,53
418,291,89,443,25
224,934,6,53,443
574,687,17,53,80
733,814,1,25,53
466,163,6,80,22
258,303,6,53,80
455,868,6,443,80
817,326,6,53,53
256,970,17,22,23
374,642,6,53,23
707,561,17,80,80
228,17,17,53,68
351,239,89,20,22
223,208,6,23,22
27,591,89,80,53
192,993,6,22,25
848,979,6,53,80
670,567,89,20,79
959,367,6,23,68
718,545,1,53,22
663,694,17,80,53
621,259,17,22,53
655,455,1,23,443
662,56,17,53,53
955,246,6,25,53
80,95,1,53,443
663,899,17,443,79
921,175,6,443,22
527,646,17,80,53
237,8,17,53,22
412,419,6,22,80
53,519,6,23,80
365,604,17,79,80
283,328,17,23,80
621,335,6,25,53
887,601,6,443,20
1211,240,17,53,80
459,836,17,80,53
112,466,89,25,443
186,292,17,79,22
760,718,6,23,79
669,561,17,53,443
591,204,6,80,80
877,234,6,443,20
305,601,17,79,20
995,77,6,53,80
960,206,6,23,53
636,834,6,25,53
805,488,6,23,25
517,27,17,53,22
797,712,1,80,80
574,104,1,53,80
538,277,1,80,80
195,402,17,53,25
559,544,17,25,443
989,283,1,53,53
240,349,17,23,79
931,374,6,80,25
76,665,17,53,80
944,967,1,22,22
528,495,17,53,53
448,798,6,25,23
653,218,17,443,80
291,334,6,80,79
183,452,17,80,79
178,28,1,25,53
445,86,17,23,25
200,736,6,53,22
944,886,17,22,20
752,616,6,53,53
660,454,6,443,53
602,797,17,23,20
316,401,6,443,22
546,145,6,80,443
302,167,6,25,80
129,501,6,22,23
805,27,6,80,80
253,477,6,68,23
395,425,17,79,25
393,116,6,20,80
211,389,17,20,443
849,674,1,23,80
429,817,17,80,79
56,206,17,80,22
611,5,6,79,80
443,474,6,80,53
616,868,6,53,25
683,181,89,22,22
247,22,6,53,80
717,685,6,53,68
261,26,6,20,23
841,702,17,20,443
403,585,1,443,80
752,809,6,443,20
536,248,6,80,53
78,801,17,68,53
519,183,1,443,23
229,78,89,443,68
929,992,1,443,80
299,522,17,68,23
528,434,6,53,80
636,884,17,23,22
170,856,17,443,53
515,171,17,25,20
684,462,6,80,20
894,806,6,23,443
196,113,17,22,53
35,326,17,53,80
900,77,17,25,22
82,892,17,443,20
784,979,89,20,53
173,261,17,23,53
984,378,17,25,25
595,790,6,80,22
313,898,6,53,20
336,834,6,80,53
562,992,1,22,80
298,139,6,443,80
308,270,17,22,80
925,807,17,80,80
9,231,6,53,23
289,360,6,53,53
492,538,6,53,22
303,180,6,25,80
159,355,17,23,80
746,350,6,25,25
922,161,89,53,53
140,77,6,53,53
712,709,17,443,443
119,450,17,80,53
362,33,6,20,22
572,632,89,68,53
694,162,17,443,23
10,718,89,80,80
660,877,6,80,79
364,690,6,53,443
441,416,17,53,68
156,101,1,53,22
433,818,6,53,20
226,283,6,80,25
268,403,6,20,22
675,762,6,53,443
893,962,89,20,80
345,359,6,79,22
186,524,6,443,443
91,492,17,25,53
250,830,17,80,20
401,591,17,22,68
382,421,17,443,22
806,718,1,443,80
539,752,6,53,53
265,81,6,53,23
118,895,17,25,25
454,209,6,443,80
505,835,6,23,79
145,937,17,25,53
571,371,1,53,443
969,43,6,53,22
823,955,17,80,20
512,825,17,443,79
462,719,6,23,443
427,199,6,53,20
944,818,6,53,53
835,781,17,23,20
337,568,1,53,80
756,810,6,53,20
620,321,6,68,22
646,796,17,79,68
670,561,6,23,80
505,903,17,80,79
283,324,6,22,20
142,112,6,80,22
562,519,17,443,23
687,50,6,23,25
709,278,17,443,23
845,150,6,25,23
737,604,6,25,53
988,998,6,443,25
17,240,6,25,80
327,902,17,53,22
819,26,1,68,80
926,633,6,68,22
87,332,89,20,23
423,842,17,53,53
111,421,89,79,53
564,159,89,53,80
460,479,6,80,23
829,950,89,53,20
403,456,17,443,80
645,830,6,25,79
716,659,6,22,443
674,861,17,22,20
250,12,6,53,25
800,331,1,80,53
364,994,17,443,53
806,572,6,80,53
359,998,6,22,23
230,796,6,80,20
600,525,6,80,80
498,408,6,80,23
971,794,6,22,80
300,320,17,25,23
641,516,6,20,80
931,657,17,23,443
654,492,1,68,80
449,453,17,20,80
702,558,6,53,443
288,492,6,80,80
909,713,6,80,20
370,833,6,443,22
225,395,6,79,443
915,973,17,53,23
293,844,6,53,25
849,140,17,443,23
394,549,6,80,25
216,104,6,23,20
862,897,89,23,80
876,546,6,80,20
840,287,6,53,53
480,53,6,53,23
21,330,1,80,22
426,80,17,20,80
936,624,17,79,20
848,887,6,53,53
205,218,17,80,20
980,586,89,53,80
827,443,6,80,79
875,710,17,68,53
922,906,6,23,79
986,267,17,22,53
179,709,17,443,68
413,961,6,53,23
408,770,6,22,80
883,761,17,443,68
518,417,17,80,22
669,510,17,80,20
703,499,17,53,53
361,153,1,80,25
287,448,6,80,80
693,595,6,443,53
922,20,17,79,22
71,468,17,80,22
129,315,1,20,25
137,35,6,22,80
358,395,6,53,79
325,280,17,23,22
954,970,17,22,53
337,287,17,80,23
740,619,6,68,79
588,376,17,80,80
158,23,6,80,53
421,167,1,53,80
202,274,6,53,80
281,753,17,68,53
953,411,17,80,22
80,64,17,68,23
806,474,6,53,22
542,54,6,80,443
499,620,6,80,53
956,670,17,20,25
983,737,17,25,25
235,414,6,79,22
417,555,1,23,20
202,465,17,23,53
497,744,6,23,80
186,455,1,22,53
541,134,17,80,443
798,43,1,53,80
781,940,17,68,25
133,947,6,22,23
739,32,1,22,53
561,798,6,443,68
153,320,1,80,20
623,959,6,20,80
489,743,6,80,80
280,903,6,25,25
361,917,1,68,20
105,662,6,22,443
210,916,1,80,79
141,502,17,443,22
137,932,17,25,443
274,671,6,80,80
116,886,1,23,79
937,666,6,22,20
337,506,6,443,23
978,99,6,80,80
456,507,1,23,23
599,679,6,53,80
765,891,17,79,25
759,248,6,53,25
627,877,17,53,53
477,815,6,20,443
666,73,17,25,20
498,209,6,53,20
75,962,1,20,53
607,964,6,53,23
598,446,89,80,53
418,676,6,25,23
170,911,6,53,20
876,674,6,25,22
832,13,6,22,68
603,854,6,80,23
493,582,6,53,25
410,538,17,25,25
925,48,17,53,53
243,241,17,80,22
725,272,17,23,79
844,58,17,443,443
146,773,6,443,20
566,735,6,22,20
797,769,17,80,25
447,691,6,25,25
257,998,17,23,23
823,596,6,53,23
317,3,6,443,53
867,656,6,23,23
332,733,6,22,25
764,61,17,53,23
750,178,6,25,53
787,765,6,80,80
258,744,6,443,79
774,813,6,53,53
340,67,17,20,20
990,582,17,23,20
229,148,1,53,53
766,611,17,22,22
7,910,17,53,20
722,391,17,23,22
54,919,1,22,25
91,712,17,22,80
714,909,17,23,53
622,246,1,80,22
670,992,6,68,53
678,92,6,79,23
982,294,6,53,23
699,580,17,22,68
503,589,6,25,53
728,278,6,23,53
612,940,17,68,25
199,654,1,443,23
782,336,6,53,20
568,304,17,80,68
767,998,17,79,80
220,271,6,20,53
164,910,1,443,23
958,142,1,25,23
626,523,17,68,53
701,574,17,80,68
823,740,17,80,53
450,852,89,79,443
253,197,6,53,68
595,763,17,80,25
766,160,6,80,80
309,667,17,443,68
2,590,17,79,25
391,969,17,68,443
674,918,17,80,79
366,979,6,53,68
213,48,17,79,53
300,531,17,443,80
170,37,6,53,80
269,87,17,80,20
375,575,17,25,20
454,767,6,80,22
827,649,6,20,68
233,976,6,53,443
266,190,89,53,79
177,653,6,53,53
204,631,17,25,23
952,982,89,80,80
541,181,17,53,68
752,219,6,23,53
839,724,6,80,80
79,182,17,53,20
754,695,6,20,80
835,238,1,80,79
805,702,6,53,23
1211,240,17,80,80
18,433,6,80,20
285,939,6,25,22
898,124,6,20,23
678,13,1,53,80
263,559,1,80,68
835,36,17,80,80
586,814,6,80,25
264,365,6,20,53
834,319,6,80,25
748,128,1,80,53
741,744,6,20,443
365,78,6,25,22
231,354,6,443,23
522,473,17,443,53
292,730,1,53,80
239,919,17,25,53
645,135,6,22,53
711,902,1,20,80
666,819,6,80,20
112,153,6,25,22
705,703,1,20,443
411,575,1,20,80
917,83,1,22,53
716,342,17,25,443
45,46,6,443,80
125,286,17,53,80
477,169,6,80,79
947,345,6,53,25
258,69,6,23,22
988,91,6,53,68
165,914,17,20,80
61,381,17,25,20
628,57,17,20,20
630,4,6,22,80
965,867,17,25,23
511,451,6,23,80
409,530,6,80,80
45,56,6,53,443
340,822,6,80,80
186,890,6,80,20
880,523,17,443,53
100,460,6,443,25
35,380,89,443,80
498,114,17,25,68
39,244,17,443,25
973,357,17,20,443
399,544,17,443,53
18,734,6,23,443
620,837,17,79,80
214,224,6,25,22
74,681,6,20,68
388,848,6,53,53
159,20,17,23,68
329,42,17,80,22
261,185,17,22,20
250,575,89,443,53
736,86,17,79,80
568,519,6,23,80
272,963,6,53,68
899,158,1,68,79
434,935,1,25,53
616,970,6,53,80
735,175,6,80,22
980,615,6,22,22
177,996,6,23,20
423,301,17,20,23
361,891,6,20,53
63,517,17,80,80
332,715,1,80,80
