583,962,17,53,22,normal
316,338,6,25,53,normal
474,83,17,68,443,normal
419,309,17,443,443,normal
384,217,17,53,20,normal
536,539,1,25,68,normal
141,754,17,443,23,normal
517,751,6,80,25,normal
512,447,6,22,443,normal
631,943,17,20,53,normal
427,772,17,80,80,normal
429,105,1,80,53,normal
354,30,17,53,53,normal
425,980,6,53,53,normal
824,763,17,53,68,normal
357,403,6,22,53,normal
162,726,6,20,443,normal
939,760,17,22,23,normal
421,28,17,20,443,normal
686,964,6,53,80,normal
208,483,6,68,443,normal
321,615,17,80,80,normal
988,812,17,53,53,normal
68,175,6,22,53,normal
847,27,6,22,23,normal
741,420,6,25,80,normal
409,875,6,25,68,normal
32,647,17,80,22,normal
482,619,6,25,79,normal
801,439,6,80,53,normal
321,65,1,22,53,normal
970,145,17,53,25,normal
816,585,6,53,53,normal
975,927,6,80,80,normal
520,142,6,53,80,normal
976,911,6,80,25,normal
921,639,17,23,25,normal
239,582,17,53,80,normal
789,860,17,443,25,normal
924,892,6,53,53,normal
455,231,1,68,443,normal
951,492,6,443,68,normal
972,815,1,80,80,normal
989,841,6,22,25,normal
461,668,6,53,443,normal
806,501,6,25,53,normal
599,814,6,80,23,normal
2,329,6,25,53,normal
895,254,6,80,443,normal
759,32,6,443,23,normal
377,905,17,53,80,normal
159,124,6,443,53,normal
884,991,17,22,443,normal
586,780,6,80,53,normal
21,475,17,80,68,normal
924,755,6,25,443,normal
546,458,6,80,23,normal
744,141,1,79,25,normal
669,81,6,53,53,normal
442,154,6,20,80,normal
767,538,6,443,443,normal
348,245,1,23,23,normal
464,384,6,23,53,normal
987,939,17,80,80,normal
467,57,17,443,443,normal
177,219,1,20,80,normal
570,737,6,80,53,normal
166,608,17,80,25,normal
622,747,6,68,25,normal
438,163,6,80,25,normal
733,242,17,53,80,normal
312,698,1,53,53,normal
177,754,6,53,25,normal
651,267,17,68,20,normal
341,98,6,443,53,normal
823,613,1,53,68,normal
250,156,6,80,68,normal
539,136,17,23,443,normal
349,752,6,80,23,normal
944,147,17,25,443,normal
521,627,6,443,20,normal
277,207,17,443,25,normal
866,630,17,53,53,normal
916,762,17,443,80,normal
598,235,1,23,443,normal
872,774,6,53,25,normal
533,515,17,22,80,normal
22,23,1,22,53,normal
703,268,6,53,23,normal
206,916,6,22,80,normal
61,872,1,68,53,normal
375,635,6,22,80,normal
776,902,6,20,80,anomaly
632,316,17,22,22,normal
660,547,89,22,80,normal
848,929,17,25,25,normal
856,591,17,20,443,normal
432,327,6,53,25,normal
847,994,6,80,22,normal
284,14,1,22,22,normal
323,776,6,80,80,normal
963,712,17,20,23,normal
848,578,17,22,68,normal
437,240,6,68,80,normal
146,912,1,443,80,normal
961,677,1,443,25,normal
253,284,17,53,443,normal
573,275,17,25,22,normal
716,306,17,23,443,normal
785,776,17,20,443,normal
86,350,1,20,25,normal
955,171,89,68,80,normal
115,242,17,80,25,normal
338,97,6,22,79,normal
664,118,17,25,53,normal
233,572,1,443,53,normal
863,533,6,22,68,normal
995,584,17,22,80,normal
46,436,17,23,53,normal
233,712,17,22,443,normal
886,944,17,25,20,normal
126,539,6,79,53,normal
319,473,6,80,22,normal
2,139,17,22,80,normal
278,489,17,443,80,normal
895,130,89,25,23,normal
573,328,17,80,23,normal
396,347,6,53,80,normal
805,857,17,23,53,normal
787,880,6,53,20,normal
841,190,17,80,25,normal
892,587,17,25,443,normal
384,855,89,22,53,normal
265,94,17,22,25,normal
80,781,17,443,80,normal
413,292,6,20,53,normal
410,575,17,20,22,normal
604,505,6,80,22,normal
489,934,6,23,80,normal
520,928,6,80,80,normal
278,725,17,80,80,normal
278,749,17,53,79,normal
343,653,6,22,443,normal
921,445,17,23,22,normal
548,929,17,25,80,normal
107,388,1,53,443,normal
622,272,17,79,79,normal
279,509,17,443,443,normal
732,377,1,20,25,normal
162,625,17,53,443,normal
506,108,6,25,80,normal
653,274,17,80,68,normal
381,221,17,80,80,normal
316,910,1,443,68,normal
638,450,17,80,25,normal
883,163,6,53,80,normal
843,948,17,79,68,normal
148,126,17,25,80,normal
885,115,6,80,79,normal
870,909,17,23,53,normal
817,325,89,79,443,normal
927,361,6,68,22,normal
689,413,17,23,23,normal
706,332,6,22,20,normal
998,593,17,53,25,normal
296,442,6,22,20,normal
74,372,17,53,443,normal
765,156,6,20,20,normal
703,868,17,20,23,normal
658,119,17,53,79,normal
889,899,17,25,443,normal
378,43,6,80,22,normal
124,940,17,22,53,normal
148,964,6,53,53,normal
313,582,6,80,79,normal
375,397,6,80,80,normal
513,601,1,25,20,normal
501,731,1,25,443,normal
462,255,1,23,53,normal
503,297,17,53,20,normal
652,730,6,23,20,normal
394,391,17,25,80,normal
837,738,6,22,20,normal
868,98,6,80,53,normal
566,791,89,79,22,normal
755,871,6,53,80,normal
671,111,17,80,23,normal
361,914,17,80,22,normal
688,837,1,80,53,normal
687,281,1,68,23,normal
506,465,1,23,23,normal
420,43,6,20,443,normal
65,781,6,443,79,normal
693,13,6,22,80,normal
778,46,17,25,53,normal
793,437,6,53,80,normal
846,943,89,22,53,normal
787,423,17,443,53,normal
322,556,17,80,20,normal
39,966,1,20,23,normal
151,45,6,443,20,normal
584,538,6,53,443,normal
14,597,17,53,53,normal
813,80,6,23,80,normal
444,577,1,80,23,normal
707,635,6,80,443,normal
845,869,17,25,22,normal
594,977,6,80,20,normal
436,688,6,80,53,normal
129,228,6,23,25,normal
600,503,89,79,79,normal
935,703,17,443,22,normal
951,381,17,443,53,normal
989,134,17,80,53,normal
367,394,17,80,80,normal
73,371,17,53,20,normal
218,103,17,68,23,normal
970,319,6,22,80,normal
659,649,6,80,80,normal
488,735,17,53,53,normal
942,121,6,443,22,normal
16,140,6,80,22,normal
654,971,17,20,443,normal
15,457,6,22,20,normal
52,119,6,20,20,normal
549,675,17,53,79,normal
666,858,17,80,22,normal
381,623,6,23,53,normal
716,471,6,80,80,normal
597,410,6,20,80,normal
714,418,6,53,80,normal
486,966,6,79,79,normal
270,325,17,20,443,normal
573,996,6,25,80,normal
405,829,17,68,22,normal
468,69,17,443,80,normal
310,599,1,23,80,normal
506,925,6,80,53,normal
410,20,6,53,22,normal
771,427,17,80,23,normal
698,314,6,80,25,normal
319,747,17,20,53,normal
559,913,17,53,53,normal
547,461,6,80,79,normal
989,129,17,22,53,normal
828,187,6,53,22,normal
179,396,6,80,22,normal
388,261,6,23,53,normal
867,865,6,80,80,normal
666,702,6,80,53,normal
225,584,6,80,443,normal
477,648,17,22,25,normal
167,134,17,443,443,normal
493,60,17,53,53,normal
68,272,17,80,53,normal
702,244,6,79,443,normal
73,907,1,443,80,normal
208,646,6,68,443,normal
846,601,17,53,23,normal
780,140,1,25,25,normal
282,899,17,23,22,normal
933,414,17,68,53,normal
575,566,6,25,20,normal
2,551,6,443,23,normal
419,777,6,443,443,normal
799,949,6,80,20,normal
374,497,6,53,80,normal
470,289,17,22,20,normal
495,679,17,53,79,normal
584,339,1,80,22,normal
685,102,6,80,23,normal
825,347,17,443,80,normal
381,224,6,25,53,normal
548,75,1,22,53,normal
153,320,6,53,23,normal
182,598,17,20,80,normal
627,461,89,80,22,normal
854,795,17,80,443,normal
240,77,6,68,80,normal
433,491,6,25,25,normal
728,803,6,79,20,normal
63,60,6,68,53,normal
313,798,1,53,23,normal
558,724,17,20,25,normal
557,554,1,23,53,normal
512,535,17,20,25,normal
415,56,6,22,80,normal
867,593,17,53,25,normal
372,540,17,53,23,normal
237,4,17,79,20,normal
503,378,6,53,53,normal
385,227,6,25,68,normal
839,53,6,25,25,normal
544,303,17,80,23,normal
122,415,17,80,80,normal
918,953,17,53,443,normal
951,372,17,80,80,normal
71,406,17,443,22,normal
829,471,17,443,23,normal
560,276,6,443,79,normal
279,232,6,23,80,normal
930,587,1,23,68,normal
775,407,6,22,80,normal
827,525,17,80,79,normal
194,172,6,20,22,normal
599,206,6,53,23,normal
925,386,17,68,22,normal
602,65,6,443,20,normal
13,232,6,25,53,normal
409,953,17,22,25,normal
380,297,17,20,22,normal
694,85,6,80,80,normal
686,93,17,80,23,normal
342,923,17,23,443,normal
785,512,6,53,80,normal
339,914,6,53,79,normal
285,28,17,80,23,normal
819,155,6,25,53,normal
405,397,6,79,443,normal
896,248,17,53,80,normal
707,856,6,53,22,normal
366,748,6,53,79,normal
675,631,17,80,443,normal
800,374,1,25,23,normal
424,484,17,22,53,normal
477,466,6,80,25,normal
779,683,6,68,68,normal
493,876,6,80,20,normal
861,942,6,53,53,normal
849,448,1,20,25,normal
163,117,6,80,23,normal
963,261,6,20,22,normal
184,471,6,22,23,normal
98,312,6,25,79,normal
136,715,17,20,80,normal
811,722,6,22,79,normal
711,758,17,53,25,normal
792,687,6,80,68,normal
289,479,6,23,80,normal
400,673,17,443,53,normal
351,650,6,53,23,normal
698,835,6,443,25,normal
999,133,17,22,80,normal
305,614,6,22,23,normal
736,361,6,80,20,normal
865,546,17,443,53,normal
417,182,1,23,23,normal
681,803,17,20,68,normal
959,785,17,25,80,normal
878,713,6,80,53,normal
911,187,1,80,53,normal
460,654,17,79,80,normal
472,425,6,23,25,normal
919,659,6,80,20,normal
710,277,17,443,53,normal
1656,503,17,53,22,anomaly
150,125,6,80,23,normal
22,776,6,80,80,normal
959,369,6,23,25,normal
99,576,6,20,53,normal
328,559,6,20,25,normal
450,865,17,53,443,normal
836,816,1,79,80,normal
804,210,6,25,53,normal
953,286,6,53,22,normal
253,721,17,53,25,normal
384,358,17,53,20,normal
584,550,6,25,68,normal
72,536,1,80,80,normal
92,34,6,443,80,normal
87,522,17,22,80,normal
475,25,17,443,22,normal
826,407,6,20,25,normal
76,95,17,443,20,normal
18,543,17,80,80,normal
724,902,6,79,20,normal
892,186,17,20,53,normal
310,726,17,22,25,normal
512,123,6,80,79,normal
185,127,6,80,68,normal
569,548,6,443,80,normal
943,132,6,20,22,normal
549,426,6,68,23,normal
599,804,1,68,25,normal
753,968,17,53,20,normal
116,78,17,53,20,normal
511,748,89,80,443,normal
779,295,6,68,25,normal
348,645,1,443,22,normal
13,94,6,22,80,normal
843,944,17,443,80,normal
865,188,6,25,20,normal
755,801,1,68,53,normal
636,427,6,25,23,normal
96,911,17,68,23,normal
238,342,1,53,53,normal
452,205,6,68,80,normal
831,971,6,23,68,normal
432,116,6,23,79,normal
425,235,6,23,53,normal
302,747,17,25,80,normal
779,800,17,80,23,normal
157,175,17,53,23,normal
560,205,6,53,22,normal
973,636,6,80,80,normal
998,326,6,22,20,normal
804,494,6,20,79,normal
780,405,6,22,23,normal
347,191,1,22,79,normal
971,667,17,23,53,normal
994,932,1,22,53,normal
744,358,6,80,68,normal
352,614,17,22,80,normal
182,58,17,53,53,normal
855,902,6,22,80,anomaly
174,2,89,443,20,normal
57,581,6,53,443,normal
175,706,1,53,20,normal
841,121,6,443,53,normal
323,705,89,53,20,normal
69,15,1,79,80,normal
705,942,1,22,80,normal
55,994,17,23,20,normal
8,796,6,68,443,normal
862,223,17,20,22,normal
270,936,17,23,68,normal
36,23,17,80,80,normal
221,812,17,80,80,normal
931,861,6,22,79,normal
299,401,6,443,22,normal
297,738,17,80,53,normal
376,41,17,25,25,normal
757,498,6,443,22,normal
789,129,6,25,25,normal
829,359,6,68,53,normal
880,603,17,68,53,normal
234,714,6,25,443,normal
714,463,6,25,25,normal
909,734,17,80,80,normal
370,641,17,53,80,normal
798,847,89,23,79,normal
539,891,6,68,80,normal
731,487,1,443,25,normal
878,408,1,53,53,normal
393,287,1,80,23,normal
291,760,6,25,68,normal
115,373,6,23,53,normal
347,530,6,53,23,normal
572,794,6,80,53,normal
717,498,6,443,25,normal
550,717,6,22,23,normal
305,437,6,80,53,normal
110,520,1,80,20,normal
830,271,17,80,80,normal
550,583,17,22,53,normal
60,125,6,22,443,normal
944,707,17,22,53,normal
698,29,6,80,23,normal
239,215,17,20,22,normal
167,18,17,80,53,normal
334,574,1,25,80,normal
666,389,6,23,443,normal
61,440,17,22,25,normal
700,565,1,20,25,normal
453,376,6,23,80,normal
960,678,6,80,68,normal
804,719,1,79,23,normal
358,335,6,25,53,normal
535,724,17,20,80,normal
101,978,17,20,443,normal
53,733,17,53,443,normal
572,512,17,443,23,normal
49,300,1,22,80,normal
413,278,17,53,80,normal
123,119,6,79,80,normal
699,149,1,80,23,normal
389,961,6,80,53,normal
666,292,6,53,80,normal
330,597,17,80,79,normal
492,552,17,79,79,normal
471,504,17,443,23,normal
135,111,17,22,80,normal
179,8,6,20,25,normal
690,108,6,80,53,normal
887,262,17,80,53,normal
513,643,89,25,68,normal
171,718,17,68,80,normal
644,112,6,20,53,normal
315,121,6,443,25,normal
654,941,6,23,80,normal
32,936,6,53,22,normal
188,27,17,22,80,normal
422,551,17,53,22,normal
440,794,6,80,53,normal
253,464,17,79,53,normal
538,172,1,80,53,normal
181,565,6,68,79,normal
145,292,17,80,80,normal
408,789,6,53,23,normal
681,854,6,22,20,normal
483,775,6,80,80,normal
809,807,6,53,79,normal
747,274,6,25,53,normal
641,782,6,80,20,normal
321,347,6,53,443,normal
610,422,17,80,80,normal
361,376,6,443,25,normal
706,757,1,80,79,normal
363,969,1,80,80,normal
581,449,6,25,80,normal
962,579,17,80,80,normal
722,928,89,25,443,normal
509,584,89,25,25,normal
834,288,6,80,443,normal
171,678,1,20,443,normal
823,825,6,25,20,normal
215,89,17,25,23,normal
545,8,1,80,80,normal
211,333,17,68,443,normal
264,705,6,443,23,normal
277,695,6,80,22,normal
95,509,6,80,79,normal
808,139,17,80,20,normal
609,222,6,53,22,normal
658,809,6,53,20,normal
601,986,17,80,79,normal
525,509,89,22,80,normal
741,140,1,25,23,normal
298,516,6,20,80,normal
832,569,6,53,443,normal
284,183,6,53,80,normal
48,426,6,80,22,normal
208,98,6,443,443,normal
472,513,17,443,23,normal
719,168,6,25,25,normal
838,399,17,80,80,normal
785,40,17,53,80,normal
800,589,6,20,68,normal
863,177,6,20,80,normal
687,329,17,22,20,anomaly
174,1,1,25,20,normal
959,511,6,68,22,normal
804,589,17,53,80,normal
782,374,89,80,22,normal
295,139,1,80,53,normal
636,195,6,53,20,normal
882,34,17,25,80,normal
808,546,6,53,79,normal
320,519,6,80,25,normal
117,889,89,443,22,normal
317,930,6,443,53,normal
598,357,6,20,23,normal
252,175,1,25,80,normal
301,456,6,53,80,normal
299,420,6,23,53,normal
572,283,17,80,22,normal
736,44,17,22,22,normal
157,282,89,80,443,normal
280,75,6,22,79,normal
132,17,17,22,23,normal
941,263,17,53,20,normal
38,664,6,80,23,normal
238,689,6,53,53,normal
764,107,6,25,25,normal
128,399,6,53,80,normal
999,627,6,53,443,normal
922,943,17,25,80,normal
497,659,1,53,20,normal
506,82,6,80,23,normal
81,262,6,23,53,normal
260,159,17,25,25,normal
763,559,17,23,20,normal
716,332,6,23,53,normal
406,884,17,22,25,normal
589,611,17,25,80,normal
291,535,17,25,22,normal
251,265,6,443,68,normal
546,121,17,443,53,normal
652,490,17,443,53,normal
389,582,6,443,80,normal
592,767,1,53,23,normal
871,210,6,20,53,normal
241,786,17,443,68,normal
903,839,6,53,79,normal
169,433,17,53,80,normal
501,447,89,53,20,normal
176,273,1,22,53,normal
518,348,6,443,80,normal
277,230,17,80,80,normal
861,944,6,443,79,normal
23,773,6,23,80,normal
462,824,6,20,22,normal
635,113,1,22,53,normal
944,178,17,25,80,normal
93,409,17,68,53,normal
84,882,17,80,443,normal
59,94,6,23,23,normal
572,916,17,20,53,normal
747,82,17,80,80,normal
486,767,17,20,53,normal
282,818,17,53,20,normal
919,619,6,68,80,normal
990,946,17,79,23,normal
784,768,17,25,68,normal
49,42,6,443,68,normal
843,988,17,443,443,normal
333,491,17,25,80,normal
408,544,17,20,53,normal
980,189,17,22,80,normal
197,169,6,20,443,normal
555,930,1,80,53,normal
613,510,17,25,53,normal
827,836,6,53,443,normal
189,942,6,22,22,normal
680,369,17,53,53,normal
836,978,6,25,20,normal
711,119,6,22,22,normal
753,389,17,25,53,normal
578,825,17,53,20,normal
319,928,6,53,22,normal
731,595,6,20,53,normal
182,705,17,53,68,normal
370,585,17,53,79,normal
42,120,17,80,25,normal
289,37,17,22,68,normal
801,689,17,25,23,normal
817,312,17,23,22,normal
293,547,6,443,23,normal
466,902,6,80,80,anomaly
716,301,6,80,53,normal
592,979,6,443,25,normal
11,414,6,80,80,normal
455,410,6,443,80,normal
621,802,6,79,443,normal
33,13,17,20,25,normal
826,629,6,79,79,normal
598,459,17,23,20,normal
863,99,6,53,23,normal
343,420,17,80,80,normal
777,546,17,443,79,normal
557,594,6,22,53,normal
480,878,6,79,25,normal
248,110,6,20,20,normal
998,321,6,80,80,normal
85,410,6,68,20,normal
419,145,6,22,53,normal
409,364,1,22,53,normal
901,875,6,68,25,normal
143,844,17,53,80,normal
881,109,17,23,20,normal
316,326,17,25,80,normal
655,234,6,80,53,normal
628,917,6,23,80,normal
945,755,6,68,80,normal
480,277,17,53,68,normal
185,967,17,79,53,normal
836,460,17,53,25,normal
17,240,6,68,20,normal
195,991,6,22,23,normal
536,271,6,443,22,normal
944,291,17,22,80,normal
347,245,6,79,23,normal
695,60,6,443,53,normal
857,273,17,80,53,normal
820,562,17,80,80,normal
964,358,17,80,22,normal
879,335,17,53,20,normal
790,530,17,80,68,normal
102,795,1,80,23,normal
113,800,17,25,22,normal
637,29,17,80,53,normal
849,56,17,53,23,normal
583,930,6,25,53,normal
594,453,89,443,80,normal
32,449,17,23,53,normal
641,887,6,22,443,normal
927,131,6,68,22,normal
608,19,17,23,53,normal
314,619,1,53,79,normal
729,877,17,23,443,normal
338,306,6,23,53,normal
550,703,6,23,20,normal
993,783,1,20,53,normal
854,97,89,25,22,normal
384,706,17,68,79,normal
639,921,6,20,25,normal
561,247,17,20,22,normal
727,537,17,53,443,normal
563,966,6,22,23,normal
689,940,17,80,80,normal
213,978,6,23,22,normal
473,385,6,80,80,normal
871,552,6,25,53,normal
602,796,17,80,68,normal
212,748,6,80,80,normal
273,219,6,25,443,normal
785,617,89,22,53,normal
839,925,6,80,23,normal
236,261,6,80,20,normal
769,910,6,53,80,normal
640,464,1,20,53,normal
259,465,17,80,79,normal
919,759,1,79,53,normal
311,745,6,79,53,normal
267,590,17,22,79,normal
301,243,89,443,25,normal
759,20,17,53,80,normal
741,110,17,20,53,normal
843,820,6,25,80,normal
172,995,89,80,443,normal
153,737,17,20,22,normal
193,391,6,53,23,normal
152,319,6,80,20,normal
796,501,17,443,25,normal
466,359,6,22,20,normal
883,835,6,80,443,normal
938,647,1,23,79,normal
916,329,17,80,30,anomaly
833,304,17,443,68,normal
28,364,6,79,20,normal
130,895,17,443,80,normal
894,230,17,443,443,normal
138,242,1,23,23,normal
449,404,6,25,80,normal
260,397,6,443,25,normal
678,145,6,80,443,normal
665,454,17,53,53,normal
300,991,6,20,22,normal
962,12,1,25,23,normal
158,788,1,23,68,normal
936,198,6,68,22,normal
864,394,6,53,443,normal
495,624,6,20,80,normal
694,776,6,80,80,normal
682,820,6,80,53,normal
437,675,6,80,22,normal
42,397,6,80,53,normal
852,144,1,53,443,normal
183,367,17,20,443,normal
331,116,17,25,20,normal
491,500,6,25,80,normal
219,720,6,68,53,normal
840,866,6,53,22,normal
545,374,1,23,22,normal
670,925,17,53,25,normal
524,231,17,443,68,normal
996,840,17,443,443,normal
643,677,6,443,68,normal
579,114,17,23,20,normal
194,611,89,23,20,normal
491,887,6,443,25,normal
468,994,1,80,79,normal
787,944,1,20,20,normal
875,89,89,20,22,normal
660,281,6,53,79,normal
136,475,17,53,80,normal
838,861,89,68,20,normal
42,153,1,68,23,normal
799,694,17,53,80,normal
407,503,6,80,25,normal
969,210,6,53,80,normal
152,146,17,443,22,normal
161,445,17,23,22,normal
803,730,6,53,23,normal
328,194,17,80,53,normal
639,868,17,53,25,normal
667,773,6,80,53,normal
748,697,17,80,20,normal
795,867,17,53,23,normal
259,408,17,20,20,normal
788,64,6,20,20,normal
684,855,17,53,80,normal
48,203,6,22,23,normal
937,825,6,443,53,normal
845,457,6,80,23,normal
732,863,17,68,80,normal
566,81,6,20,23,normal
834,150,17,22,443,normal
441,492,89,80,443,normal
986,990,17,53,80,normal
355,317,6,22,22,normal
521,477,1,53,53,normal
912,462,6,53,22,normal
755,195,6,79,23,normal
539,885,6,53,23,normal
607,74,17,443,80,normal
966,424,17,53,80,normal
599,240,17,443,80,normal
922,701,17,23,23,normal
505,109,89,25,22,normal
305,742,6,53,20,normal
218,44,6,443,68,normal
27,877,6,25,20,normal
165,730,6,20,53,normal
566,144,6,22,20,normal
461,637,6,53,68,normal
64,899,17,80,25,normal
898,199,6,79,80,normal
1656,503,17,20,22,anomaly
362,800,1,79,23,normal
130,274,6,53,80,normal
523,73,1,80,25,normal
427,769,6,20,53,normal
168,508,6,80,53,normal
199,478,89,53,68,normal
455,441,6,20,53,normal
217,337,17,80,20,normal
968,522,6,53,80,normal
215,464,6,23,79,normal
515,101,17,20,79,normal
499,673,6,23,79,normal
743,69,1,22,53,normal
138,999,6,20,53,normal
64,843,6,25,443,normal
384,302,17,23,443,normal
171,172,6,80,443,normal
637,621,6,22,80,normal
436,653,1,53,68,normal
62,855,6,443,25,normal
239,95,6,79,23,normal
874,648,6,443,80,normal
747,108,17,68,53,normal
549,16,17,20,20,normal
370,674,6,79,80,normal
792,153,6,80,25,normal
771,886,1,20,53,normal
25,486,17,25,53,normal
367,87,1,23,443,normal
424,95,17,53,80,normal
22,941,6,443,443,normal
4,810,89,23,22,normal
95,329,89,68,20,normal
436,590,6,23,443,normal
177,858,6,68,20,normal
979,351,6,443,80,normal
241,20,17,25,443,normal
259,537,6,53,22,normal
750,524,17,68,53,normal
197,601,6,80,22,normal
1656,503,17,20,22,anomaly
83,900,6,80,79,normal
291,271,89,80,80,normal
829,497,17,20,25,normal
582,901,6,80,25,normal
8,529,6,80,22,normal
268,534,1,25,53,normal
481,631,1,80,23,normal
705,725,1,80,68,normal
375,430,17,80,53,normal
242,639,6,53,80,normal
363,773,6,53,53,normal
659,693,6,80,25,normal
601,425,17,443,53,normal
194,199,17,80,80,normal
963,263,17,20,80,normal
319,370,17,443,79,normal
7,358,6,80,443,normal
259,360,1,443,79,normal
485,778,1,20,20,normal
496,492,6,22,20,normal
647,841,89,23,23,normal
478,732,89,20,53,normal
566,722,17,443,80,normal
217,902,6,80,80,anomaly
178,826,1,53,20,normal
113,662,17,443,53,normal
336,61,1,443,20,normal
593,112,89,23,20,normal
204,544,17,443,443,normal
776,416,17,20,20,normal
58,672,6,53,80,normal
359,36,6,23,22,normal
971,667,17,80,23,normal
49,272,6,53,68,normal
55,671,6,25,68,normal
557,664,6,22,80,normal
465,431,1,80,79,normal
432,181,6,53,23,normal
715,126,6,79,80,normal
982,757,6,68,53,normal
7,828,17,23,80,normal
719,318,17,53,53,normal
574,455,89,20,53,normal
931,159,17,20,443,normal
408,102,17,80,23,normal
76,614,17,53,80,normal
820,253,6,443,80,normal
429,333,6,23,23,normal
634,211,89,80,68,normal
543,671,1,80,53,normal
609,530,17,53,20,normal
58,940,6,22,53,normal
109,147,1,22,443,normal
216,332,17,20,22,normal
876,566,1,80,22,normal
424,545,6,53,23,normal
989,737,17,23,79,normal
387,772,17,23,20,normal
196,268,6,443,80,normal
729,515,6,443,443,normal
428,8,6,80,22,normal
264,589,1,20,23,normal
114,192,17,20,23,normal
852,901,17,25,23,normal
571,549,1,20,53,normal
723,96,17,53,53,normal
525,568,17,53,20,normal
593,769,6,443,53,normal
63,100,6,53,20,normal
813,738,17,22,53,normal
318,97,17,80,53,normal
438,941,6,68,443,normal
528,385,6,80,23,normal
365,813,6,22,53,normal
37,924,6,80,443,normal
761,543,6,23,25,normal
769,820,17,80,22,normal
84,704,17,53,20,normal
504,448,17,20,23,normal
913,917,17,80,25,normal
652,37,1,25,25,normal
101,557,89,443,22,normal
574,902,6,23,80,anomaly
265,174,6,25,80,normal
246,808,6,23,23,normal
42,968,17,23,22,normal
552,991,1,22,23,normal
106,879,17,22,80,normal
306,243,6,22,22,normal
626,314,17,25,80,normal
780,936,6,79,443,normal
286,532,17,443,20,normal
389,716,17,80,23,normal
450,656,89,20,80,normal
690,996,6,53,79,normal
557,730,6,23,80,normal
574,87,17,53,22,normal
943,259,6,443,68,normal
834,919,6,53,20,normal
913,751,17,20,443,normal
416,174,17,25,22,normal
449,424,17,79,443,normal
179,175,89,23,53,normal
993,536,1,443,53,normal
624,72,17,22,80,normal
528,298,6,79,443,normal
48,451,6,53,53,normal
591,871,17,53,79,normal
497,513,6,80,23,normal
879,903,17,53,80,normal
753,828,17,80,80,normal
155,348,17,22,53,normal
226,613,17,80,80,normal
942,172,1,53,53,normal
692,353,6,53,20,normal
534,442,6,53,25,normal
373,805,89,20,53,normal
629,9,17,23,23,normal
802,586,17,53,25,normal
785,650,17,20,79,normal
151,530,17,23,443,normal
33,404,6,53,25,normal
789,533,17,22,25,normal
281,352,1,80,25,normal
679,263,17,25,25,normal
200,759,89,443,22,normal
139,421,6,53,20,normal
339,284,17,23,25,normal
249,370,6,443,68,normal
781,809,1,25,23,normal
280,85,6,80,20,normal
593,805,89,80,80,normal
829,87,6,80,25,normal
378,61,17,25,23,normal
245,801,6,20,25,normal
982,57,6,80,79,normal
120,565,17,53,79,normal
818,852,17,80,25,normal
406,10,17,22,80,normal
744,858,17,79,20,normal
509,608,17,20,23,normal
764,733,6,80,80,normal
967,817,6,80,443,normal
442,245,6,53,53,normal
803,641,17,20,80,normal
559,184,17,25,25,normal
600,400,1,80,79,normal
494,856,6,443,22,normal
407,451,17,443,53,normal
26,641,6,20,80,normal
587,619,1,53,80,normal
900,947,17,53,20,normal
233,631,17,25,443,normal
592,517,6,20,68,normal
358,374,17,80,53,normal
955,52,6,53,80,normal
980,135,6,53,80,normal
128,964,17,53,68,normal
178,441,17,22,80,normal
451,919,1,53,20,normal
60,479,6,68,80,normal
430,634,6,53,79,normal
793,711,17,443,53,normal
76,68,1,23,53,normal
804,300,17,53,22,normal
149,117,17,20,20,normal
793,167,17,53,22,normal
877,132,6,68,53,normal
630,936,6,22,22,normal
306,650,17,443,23,normal
858,1000,6,53,20,normal
144,254,6,20,53,normal
614,69,6,53,20,normal
260,789,17,443,80,normal
559,172,6,25,443,normal
174,34,6,22,53,normal
402,782,17,22,22,normal
349,882,89,80,20,normal
658,148,6,23,79,normal
691,167,6,79,53,normal
905,854,6,80,25,normal
106,384,6,53,22,normal
654,546,6,68,20,normal
77,73,6,80,23,normal
850,425,17,79,53,normal
915,613,6,23,25,normal
216,542,1,80,80,normal
979,265,6,53,20,normal
99,864,17,80,23,normal
416,833,6,80,25,normal
187,420,17,22,25,normal
832,971,6,53,25,normal
199,951,17,53,23,normal
153,755,6,79,68,normal
815,593,6,25,53,normal
112,419,6,20,53,normal
777,839,6,443,22,normal
488,762,6,53,443,normal
264,759,17,80,80,normal
319,432,6,80,23,normal
502,728,6,23,53,normal
818,188,6,20,22,normal
205,798,17,53,443,normal
281,721,6,80,23,normal
139,47,17,80,68,normal
356,228,17,80,53,normal
729,222,6,22,22,normal
182,161,6,25,443,normal
858,725,89,25,53,normal
404,386,17,53,23,normal
798,302,6,25,53,normal
483,733,17,23,25,normal
895,909,1,25,53,normal
122,901,17,443,80,normal
503,174,17,443,80,normal
120,750,6,53,443,normal
957,92,6,20,22,normal
673,285,17,25,80,normal
624,757,6,53,25,normal
319,774,6,443,80,normal
483,95,6,20,25,normal
330,158,6,53,443,normal
916,620,1,22,25,normal
793,641,6,79,25,normal
686,504,6,20,443,normal
320,531,1,80,23,normal
473,464,17,22,20,normal
584,566,17,80,80,normal
474,88,6,20,23,normal
664,851,6,80,25,normal
638,831,17,23,53,normal
598,118,89,53,25,normal
932,549,17,20,22,normal
92,172,17,80,23,normal
219,982,6,80,53,normal
